,0
2023-01-27,-0.00032596737474981314
2023-01-30,-0.01240226215670034
2023-01-31,0.018269729127818473
2023-02-01,0.014235779262334932
2023-02-02,0.02800111223668471
2023-02-03,-0.0034596380573534377
2023-02-06,-0.023717363355479356
2023-02-07,0.014008715773800466
2023-02-08,-0.013825411439512278
2023-02-09,-0.027440361825417658
2023-02-10,-0.003511267265239785
2023-02-13,0.009263797900016172
2023-02-14,-0.006829557247154219
2023-02-15,0.0021237274795994814
2023-02-16,-0.020376072316718244
2023-02-17,-0.006059721780344644
2023-02-21,-0.02634934415488279
2023-02-22,-0.006260535534253079
2023-02-23,0.001378207530382827
2023-02-24,-0.007914779771360365
2023-02-27,0.014873442197101249
2023-02-28,-0.01134883120829058
2023-03-01,-0.00910753747372813
2023-03-02,0.008833317130359092
2023-03-03,0.012804981073279447
2023-03-06,-0.0005271744417550976
2023-03-07,-0.02258266188793912
2023-03-08,-0.012369726426993256
2023-03-09,-0.014539563273971106
2023-03-10,-0.013517377290307634
2023-03-13,-0.0019680839195895007
2023-03-14,-0.00019755672015546975
2023-03-15,0.003857355885358374
2023-03-16,0.013248976749713095
2023-03-17,-0.010608297561197319
2023-03-20,0.00546773653414716
2023-03-21,0.004341445262495276
2023-03-22,-0.021318699548977242
2023-03-23,0.00486774755474898
2023-03-24,0.022624641479445227
2023-03-27,0.004143638553678219
2023-03-28,0.0025263721760307857
2023-03-29,0.009986199349210873
2023-03-30,0.009091137434930105
2023-03-31,0.00737236403837049
2023-04-03,-0.004178850683119001
2023-04-04,-0.00803298617110628
2023-04-05,-0.0016006372044138114
2023-04-06,0.0015742610956339684
2023-04-10,0.006625043967309227
2023-04-11,-0.005515002260653088
2023-04-12,-0.0188028471157813
2023-04-13,0.015971912977402223
2023-04-14,-0.00447487021035552
2023-04-17,-0.0032118391897565535
2023-04-18,0.0010305317739032615
2023-04-19,0.00044446710341147934
2023-04-20,0.0038511839042900983
2023-04-21,0.010458545320218025
2023-04-22,0.42988605656459344
