,0
2022-12-21,0.016019237394876002
2022-12-22,-0.026576366609108743
2022-12-23,0.0016203816206135228
2022-12-27,-0.016610031751862653
2022-12-28,-0.014811851571704214
2022-12-29,0.028918069506579665
2022-12-30,-0.0002114873766070733
2023-01-03,-0.0033867309863254693
2023-01-04,0.02839779416612842
2023-01-05,-0.012089438228264025
2023-01-06,0.025174931080802727
2023-01-09,0.009391989959140897
2023-01-10,0.0090588044563447
2023-01-11,0.014209183966641158
2023-01-12,0.008002151692521768
2023-01-13,0.006437559970986627
2023-01-17,-0.0009391577684191741
2023-01-18,-0.015613231967362095
2023-01-19,-0.013425012899669892
2023-01-20,0.032851531955350156
2023-01-23,0.03468526668919718
2023-01-24,-0.003118432433415985
2023-01-25,-0.0003122809407533794
2023-01-26,0.022313059296851775
